r,z,u_r,u_z,u_swirl,p,T
0.0,0.0,0.0,0.0,-9.009758175e-05,0.0,1700.167501
0.0,0.0003576502415,-1.84230869e-08,-2.548209523e-07,-8.932985913e-05,-0.01171377037,1700.396512
0.0,0.000741017226,-5.703331754e-08,3.155359326e-07,-8.850975952e-05,-0.03559496037,1700.713384
0.0,0.001151950109,-1.190954621e-07,4.357271675e-07,-8.763348723e-05,-0.0592870091,1701.015401
0.0,0.001592431009,-2.064729435e-07,8.964415623e-07,-8.669716347e-05,-0.08374353773,1701.309523
0.0,0.002064584567,-3.207689697e-07,1.752825541e-06,-8.569681027e-05,-0.1093349628,1701.599846
0.0,0.002570688198,-4.64291197e-07,3.13264425e-06,-8.462826047e-05,-0.1360285623,1701.888884
0.0,0.003113183073,-6.395635674e-07,5.211401416e-06,-8.348712747e-05,-0.1637447443,1702.17824
0.0,0.003694685893,-8.493670398e-07,8.220367039e-06,-8.226879029e-05,-0.1925046208,1702.468961
0.0,0.004318001515,-1.096634094e-06,1.244057002e-05,-8.096838249e-05,-0.2223150955,1702.761724
0.0,0.004986136477,-1.384434949e-06,1.821712334e-05,-7.958078308e-05,-0.2531859408,1703.056943
0.0,0.005702313501,-1.715908565e-06,2.596920378e-05,-7.81006093e-05,-0.2851211893,1703.354828
0.0,0.006469987038,-2.094212686e-06,3.620390539e-05,-7.652221002e-05,-0.3181225321,1703.655416
0.0,0.007292859931,-2.522451168e-06,4.953105387e-05,-7.483965973e-05,-0.3521888426,1703.958593
0.0,0.008174901275,-3.003595527e-06,6.668024021e-05,-7.304675352e-05,-0.3873177881,1704.264107
0.0,0.009120365561,-3.5403816e-06,8.851963733e-05,-7.113700314e-05,-0.4235072763,1704.571574
0.0,0.0101338132,-4.135185057e-06,0.0001160769095,-6.91036359e-05,-0.4607569525,1704.880483
0.0,0.01122013251,-4.789896811e-06,0.0001505616135,-6.693959751e-05,-0.4990718798,1705.190198
0.0,0.01238456332,-5.505746569e-06,0.0001933898068,-6.463755787e-05,-0.5384642427,1705.499967
0.0,0.0136327222,-6.283120261e-06,0.000246208385,-6.218992343e-05,-0.5789617458,1705.80893
0.0,0.01497062961,-7.121275061e-06,0.000310922475,-5.958885581e-05,-0.6206047765,1706.116123
0.0,0.01640473889,-8.018209102e-06,0.0003897163055,-5.682629992e-05,-0.6634706705,1706.420501
0.0,0.01794196741,-8.970126201e-06,0.0004850831406,-5.389402847e-05,-0.707648557,1706.720945
0.0,0.01958972992,-9.971477898e-06,0.0005998285727,-5.078370485e-05,-0.7533122339,1707.016293
0.0,0.02135597434,-1.101385813e-05,0.000737105851,-4.748697287e-05,-0.8006198952,1707.305357
0.0,0.02324922009,-1.208682458e-05,0.0009003672442,-4.399558249e-05,-0.8499270416,1707.586957
0.0,0.02527859915,-1.317527841e-05,0.00109342249,-4.030156061e-05,-0.9014661595,1707.859945
0.0,0.02745390016,-1.426244711e-05,0.001320257733,-3.63974444e-05,-0.9559276256,1708.12324
0.0,0.0297856156,-1.532368537e-05,0.00158517553,-3.227658747e-05,-1.013570703,1708.37585
0.0,0.0322849924,-1.633474065e-05,0.001892300506,-2.793356596e-05,-1.075700352,1708.616896
0.0,0.03496408621,-1.725752618e-05,0.002245963017,-2.336469123e-05,-1.142419673,1708.845633
0.0,0.03783581952,-1.80603153e-05,0.002649495139,-1.856866574e-05,-1.216161563,1709.061455
0.0,0.04091404404,-1.868625908e-05,0.003106271324,-1.354737133e-05,-1.296376122,1709.263905
0.0,0.04421360745,-1.909932778e-05,0.003616935119,-8.306820491e-06,-1.387583635,1709.452666
0.0,0.04775042506,-1.921617901e-05,0.004182111876,-2.858214104e-06,-1.487378384,1709.627558
0.0,0.05154155658,-1.900770825e-05,0.004796178889,2.780934462e-06,-1.604232069,1709.788524
0.0,0.05560528838,-1.835022375e-05,0.005454150366,8.58569045e-06,-1.731065918,1709.935612
0.0,0.0599612217,-1.725245247e-05,0.006137632509,1.452306083e-05,-1.884150164,1710.068972
0.0,0.06463036722,-1.551312204e-05,0.006832266571,2.055152672e-05,-2.044853248,1710.188847
0.0,0.06963524638,-1.32577635e-05,0.007495249044,2.66230289e-05,-2.244277051,1710.295612
0.0,0.075,-1.014436789e-05,0.008102263973,3.268951544e-05,-2.43872605,1710.389858
0.0,0.08036475362,-6.768008034e-06,0.008545787505,3.83203815e-05,-2.67341902,1710.467123
0.0,0.08536963278,-3.32357267e-06,0.008811562125,4.320065061e-05,-2.852650996,1710.526454
0.0,0.0900387783,-2.555674849e-07,0.008927980536,4.745695801e-05,-3.079993668,1710.572464
