r,z,u_r,u_z,u_swirl,p,T
0.0,0.0,0.0,0.0,-9.009758175e-05,0.0,1700.183634
0.0,0.0003576502415,2.82387182e-08,-3.334325316e-07,-8.930626295e-05,-0.01198942113,1700.435496
0.0,0.000741017226,3.787525892e-08,2.833453085e-08,-8.84609804e-05,-0.03633282629,1700.784327
0.0,0.001151950109,2.529973262e-08,-2.084617091e-07,-8.755782816e-05,-0.06047372944,1701.117182
0.0,0.001592431009,-1.093591375e-08,-2.62312898e-07,-8.659281856e-05,-0.08531356825,1701.441673
0.0,0.002064584567,-7.271132606e-08,-1.110046053e-07,-8.556186574e-05,-0.1113034067,1701.762289
0.0,0.002570688198,-1.625710214e-07,3.135122272e-07,-8.446069319e-05,-0.1384513243,1702.081793
0.0,0.003113183073,-2.828326642e-07,1.153312268e-06,-8.328480334e-05,-0.1664506809,1702.401957
0.0,0.003694685893,-4.362230468e-07,2.613337126e-06,-8.202946324e-05,-0.1954388096,1702.723947
0.0,0.004318001515,-6.259067929e-07,4.922737996e-06,-8.068969434e-05,-0.2253715296,1703.048528
0.0,0.004986136477,-8.551057366e-07,8.378647822e-06,-7.926026463e-05,-0.2562587138,1703.376175
0.0,0.005702313501,-1.127156922e-06,1.334352288e-05,-7.773568322e-05,-0.2880805073,1703.707143
0.0,0.006469987038,-1.445461927e-06,2.026368014e-05,-7.61101959e-05,-0.3208203394,1704.041497
0.0,0.007292859931,-1.813418674e-06,2.968199984e-05,-7.437778126e-05,-0.3544532331,1704.379138
0.0,0.008174901275,-2.234341354e-06,4.225560742e-05,-7.253214835e-05,-0.3889513281,1704.719813
0.0,0.009120365561,-2.711364631e-06,5.877449767e-05,-7.056673542e-05,-0.4242834924,1705.063119
0.0,0.0101338132,-3.247321329e-06,8.018274501e-05,-6.84747124e-05,-0.4604171607,1705.408512
0.0,0.01122013251,-3.844635842e-06,0.0001076014595,-6.624898825e-05,-0.4973211429,1705.755304
0.0,0.01238456332,-4.505157572e-06,0.0001423540272,-6.388222133e-05,-0.5349683918,1706.102673
0.0,0.0136327222,-5.229966519e-06,0.0001859922276,-6.136683735e-05,-0.5733415616,1706.449666
0.0,0.01497062961,-6.019124206e-06,0.000240324334,-5.869505352e-05,-0.6124350302,1706.795209
0.0,0.01640473889,-6.871501439e-06,0.0003074406601,-5.585891205e-05,-0.6522688926,1707.138123
0.0,0.01794196741,-7.784361854e-06,0.0003897427137,-5.285033152e-05,-0.6928825173,1707.477138
0.0,0.01958972992,-8.753164528e-06,0.0004899588137,-4.966117632e-05,-0.7343715579,1707.810918
0.0,0.02135597434,-9.770879194e-06,0.0006111704087,-4.628335346e-05,-0.7768519236,1708.138093
0.0,0.02324922009,-1.082808054e-05,0.0007567964097,-4.270894566e-05,-0.8205600725,1708.457283
0.0,0.02527859915,-1.191152775e-05,0.0009306154633,-3.893038986e-05,-0.8657244987,1708.767142
0.0,0.02745390016,-1.300512144e-05,0.001136671493,-3.494071796e-05,-0.9128274654,1709.066388
0.0,0.0297856156,-1.408687228e-05,0.001379300099,-3.073387272e-05,-0.9622358265,1709.353837
0.0,0.0322849924,-1.513206937e-05,0.001662854337,-2.630512162e-05,-1.014850075,1709.628439
0.0,0.03496408621,-1.610674164e-05,0.001991774773,-2.16515825e-05,-1.071154795,1709.889294
0.0,0.03783581952,-1.697596945e-05,0.002369925041,-1.677289297e-05,-1.132751343,1710.135676
0.0,0.04091404404,-1.768991085e-05,0.002800833059,-1.167202144e-05,-1.200091096,1710.367035
0.0,0.04421360745,-1.820337556e-05,0.003286201305,-6.356238637e-06,-1.275947402,1710.583
0.0,0.04775042506,-1.844629278e-05,0.003826678225,-8.382212854e-07,-1.360266528,1710.78337
0.0,0.05154155658,-1.836768762e-05,0.004418636297,4.862775769e-06,-1.457799519,1710.968099
0.0,0.05560528838,-1.787284816e-05,0.005056447906,1.07197638e-05,-1.566773695,1711.137282
0.0,0.0599612217,-1.692139672e-05,0.005725581726,1.669723342e-05,-1.695382605,1711.291143
0.0,0.06463036722,-1.538713998e-05,0.006409040322,2.27507849e-05,-1.83710349,1711.430027
0.0,0.06963524638,-1.328783365e-05,0.007072471272,2.882855011e-05,-2.005994054,1711.554439
0.0,0.075,-1.043780245e-05,0.007684058601,3.487867535e-05,-2.183691082,1711.665149
0.0,0.08036475362,-7.255262096e-06,0.008150958761,4.046843683e-05,-2.386533477,1711.756889
0.0,0.08536963278,-3.871565616e-06,0.008442069491,4.528808213e-05,-2.552770415,1711.828314
0.0,0.0900387783,-7.648767642e-07,0.008573123113,4.946855797e-05,-2.74294745,1711.884656
0.0,0.09439471162,2.187693096e-06,0.008528985932,5.312655757e-05,-2.914461992,1711.92956
0.0,0.09845844342,5.036036664e-06,0.008366101773,5.636025532e-05,-3.052665901,1711.965092
0.0,0.1022495749,7.503091616e-06,0.008097698164,5.92509896e-05,-3.197496858,1711.991356
0.0,0.1057863926,9.72005208e-06,0.007738867622,6.186247229e-05,-3.316511106,1712.004699
0.0,0.109085956,1.15356376e-05,0.007317657894,6.424520417e-05,-3.434005811,1711.999163
0.0,0.1121641805,1.306539864e-05,0.00684905029,6.643730361e-05,-3.53224558,1711.96356
0.0,0.1150359138,1.42531186e-05,0.006353473187,6.84674218e-05,-3.624898141,1711.87795
0.0,0.1177150076,1.51662194e-05,0.005843405805,7.035643906e-05,-3.70442589,1711.717015
0.0,0.1202143844,1.579612006e-05,0.005332484035,7.211968815e-05,-3.77815666,1711.452959
0.0,0.1225460998,1.618931643e-05,0.004829701848,7.376827724e-05,-3.843544222,1711.059186
0.0,0.1247214008,1.63579636e-05,0.004343454897,7.53104516e-05,-3.904777748,1710.515188
0.0,0.1267507799,1.633764973e-05,0.003879274139,7.675246473e-05,-3.961450687,1709.810484
0.0,0.1286440257,1.614777621e-05,0.003441655221,7.809934957e-05,-4.015991344,1708.946446
0.0,0.1304102701,1.581665155e-05,0.003033280578,7.935540345e-05,-4.068598509,1707.935783
0.0,0.1320580326,1.536439755e-05,0.002655893673,8.052455979e-05,-4.120524525,1706.800142
0.0,0.1335952611,1.481362072e-05,0.002310105951,8.161060572e-05,-4.171897771,1705.566764
0.0,0.1350293704,1.418226464e-05,0.001995846287,8.261731905e-05,-4.223182809,1704.265049
0.0,0.1363672778,1.348809538e-05,0.001712374228,8.354853079e-05,-4.274291795,1702.923684
0.0,0.1376154367,1.274586241e-05,0.001458527965,8.440814329e-05,-4.325238551,1701.568617
0.0,0.1387798675,1.196919276e-05,0.001232791416,8.520012317e-05,-4.375798006,1700.221896
0.0,0.1398661868,1.116952772e-05,0.001033437986,8.592846932e-05,-4.425791704,1698.901251
0.0,0.1408796344,1.035696031e-05,0.0008585961892,8.659717978e-05,-4.474968113,1697.62017
0.0,0.1418250987,9.539975379e-06,0.0007063341935,8.721021065e-05,-4.523113273,1696.388316
0.0,0.1427071401,8.725769505e-06,0.0005747065596,8.777143871e-05,-4.570022213,1695.212091
0.0,0.143530013,7.920365646e-06,0.0004618044966,8.828463136e-05,-4.615513883,1694.095239
0.0,0.1442976865,7.128590298e-06,0.0003657801465,8.875341621e-05,-4.659468484,1693.039428
0.0,0.1450138635,6.354597043e-06,0.0002848809434,8.918125987e-05,-4.701735873,1692.044754
0.0,0.1456819985,5.601220347e-06,0.0002174457774,8.957145348e-05,-4.742327336,1691.110171
0.0,0.1463053141,4.871480366e-06,0.0001619496367,8.992709959e-05,-4.781029385,1690.233839
0.0,0.1468868169,4.166210304e-06,0.0001169427022,9.025110853e-05,-4.818148779,1689.413392
0.0,0.1474293118,3.488541554e-06,8.117496449e-05,9.054619445e-05,-4.853045899,1688.646148
0.0,0.1479354154,2.836603972e-06,5.335985714e-05,9.081487701e-05,-4.88695989,1687.929256
0.0,0.148407569,2.216364292e-06,3.261551026e-05,9.105948493e-05,-4.917383316,1687.259812
0.0,0.1488480499,1.619552661e-06,1.763218986e-05,9.128215966e-05,-4.948642437,1686.634932
0.0,0.1492589828,1.055244122e-06,8.148758002e-06,9.148485559e-05,-4.972194398,1686.051808
0.0,0.1496423498,5.116991976e-07,2.41652245e-06,9.166931534e-05,-5.007452004,1685.507739
0.0,0.15,0.0,0.0,9.183724705e-05,-5.034799497,1685.096493
0.0002191819739,0.15,0.0,0.0,0.0001836744941,-5.034701345,1685.0
0.0002200276688,0.1496423498,1.018572887e-06,2.404818852e-06,0.0001833382152,-5.007959796,1685.507564
0.0002209341732,0.1492589828,2.097415914e-06,8.135578305e-06,0.0001829692792,-4.973485716,1686.051608
0.0002219058595,0.1488480499,3.216218084e-06,1.761690509e-05,0.0001825639057,-4.95052037,1686.634703
0.0002229474147,0.148407569,4.399760666e-06,3.259639834e-05,0.0001821185825,-4.919954066,1687.25955
0.0002240638626,0.1479354154,5.631088332e-06,5.333837486e-05,0.0001816293987,-4.890201663,1687.928957
0.0002252605884,0.1474293118,6.925110467e-06,8.114912375e-05,0.0001810920717,-4.857031847,1688.645807
0.0002265433645,0.1468868169,8.270368731e-06,0.0001169125411,0.0001805019447,-4.822877483,1689.413002
0.0002279183782,0.1463053141,9.670378584e-06,0.0001619132163,0.0001798539794,-4.786534331,1690.233395
0.0002293922619,0.1456819985,1.111903699e-05,0.0002174019432,0.0001791427486,-4.748618066,1691.109666
0.0002309721248,0.1450138635,1.261463683e-05,0.0002848276958,0.0001783624328,-4.708829522,1692.044181
0.0002326655873,0.1442976865,1.415122593e-05,0.0003657154977,0.0001775068283,-4.667371922,1693.03878
0.0002344808178,0.143530013,1.572316886e-05,0.0004617259356,0.0001765693545,-4.624231702,1694.094508
0.0002364265719,0.1427071401,1.732223979e-05,0.0005746112816,0.00017554308,-4.579551393,1695.21127
0.000238512235,0.1418250987,1.893886325e-05,0.0007062189227,0.0001744207513,-4.533444353,1696.3874
0.0002407478671,0.1408796344,2.056109459e-05,0.000858457234,0.0001731948358,-4.486083214,1697.619154
0.0002431442517,0.1398661868,2.217465736e-05,0.001033271171,0.000171857582,-4.43766371,1698.900135
0.0002457129476,0.1387798675,2.376271391e-05,0.001232592142,0.00017040108,-4.388389645,1700.220682
0.000248466345,0.1376154367,2.530523959e-05,0.001458291173,0.0001688173362,-4.338500634,1701.567312
0.0002514177246,0.1363672778,2.677951963e-05,0.001712094563,0.0001670983552,-4.288163272,1702.922304
0.0002545813224,0.1350293704,2.815851749e-05,0.001995518031,0.0001652362063,-4.237587761,1704.263616
0.0002579723978,0.1335952611,2.941292992e-05,0.00230972351,0.0001632230874,-4.186747696,1705.56531
0.0002616073076,0.1320580326,3.050752047e-05,0.002655451295,0.000161051339,-4.135712487,1706.798706
0.0002655035846,0.1304102701,3.140659672e-05,0.003032773541,0.0001587134084,-4.084006537,1707.934409
0.0002696800223,0.1286440257,3.206538394e-05,0.003441078824,0.0001562017243,-4.031477964,1708.945183
0.0002741567656,0.1267507799,3.244371701e-05,0.00387862665,0.0001535084234,-3.976870063,1709.809373
0.0002789554079,0.1247214008,3.248572454e-05,0.004342734236,0.0001506249156,-3.919950881,1710.514262
0.0002840990953,0.1225460998,3.215229327e-05,0.004828913013,0.0001475411415,-3.858305613,1711.058461
0.0002896126381,0.1202143844,3.137360732e-05,0.00533162913,0.0001442446023,-3.792285176,1711.452433
0.0002955226307,0.1177150076,3.012422843e-05,0.00584250307,0.0001407188211,-3.717757802,1711.716667
0.0003018575798,0.1150359138,2.831362699e-05,0.006352528742,0.0001369415983,-3.637158289,1711.877749
0.0003086480416,0.1121641805,2.595637018e-05,0.006848107273,0.0001328822964,-3.543319999,1711.963471
0.0003159267697,0.109085956,2.292208605e-05,0.007316719991,0.0001284991875,-3.443531675,1711.999152
0.0003237288727,0.1057863926,1.931806276e-05,0.007738025368,0.0001237350255,-3.324525053,1712.00474
0.0003320919839,0.1022495749,1.492050002e-05,0.008096931819,0.0001185136301,-3.203450756,1711.991442
0.0003410564423,0.09845844342,1.001959998e-05,0.008365593547,0.0001127341005,-3.056931566,1711.965216
0.0003506654876,0.09439471162,4.365044533e-06,0.008528652262,0.0001062690956,-2.91601934,1711.929725
0.0003609654687,0.0900387783,-1.520567989e-06,0.00857314673,9.895611115e-05,-2.743239147,1711.884871
0.0003720060671,0.08536963278,-7.696919885e-06,0.008442592295,9.059889392e-05,-2.550580841,1711.828594
0.0003838405367,0.08036475362,-1.441565494e-05,0.008151826098,8.096428244e-05,-2.382208078,1711.757256
0.0003965259607,0.075,-2.073239057e-05,0.007685479521,6.978823539e-05,-2.177216415,1711.66561
0.0004092113846,0.06963524638,-2.640150675e-05,0.007073972419,5.768726041e-05,-1.998097097,1711.554971
0.0004210458542,0.06463036722,-3.057463968e-05,0.00641051983,4.552881021e-05,-1.827964238,1711.43061
0.0004320864527,0.0599612217,-3.362714024e-05,0.005726899626,3.341889495e-05,-1.685597144,1711.291775
0.0004423864338,0.05560528838,-3.551990231e-05,0.005057619007,2.146128535e-05,-1.556576753,1711.137961
0.0004450812853,0.15,0.0,0.0,0.0003729781171,-5.034391438,1685.0
0.0004468344083,0.1496423498,2.040709925e-06,2.388154955e-06,0.0003723243451,-5.008430268,1685.507564
0.0004487135891,0.1492589828,4.18994567e-06,8.126120689e-06,0.0003716066654,-4.97469947,1686.051607
0.0004507278919,0.1488480499,6.423028136e-06,1.759973269e-05,0.0003708169188,-4.952139021,1686.634702
0.0004519954791,0.05154155658,-3.650526226e-05,0.004419630891,9.74481299e-06,-1.447539056,1710.968821
