r,z,u_r,u_z,u_swirl,p,T
0.0008536627254,0.09845844342,3.07775283e-05,0.008955628948,0.0002601992661,-3.606556468,1709.96578
0.0008671462088,0.09439471162,1.643351531e-05,0.009173262722,0.0002399248562,-3.442652791,1709.931065
0.0008815992184,0.0900387783,1.777851791e-06,0.009279199139,0.0002180446711,-3.235567954,1709.888508
0.0008970914678,0.08536963278,-1.359222085e-05,0.009195576803,0.0001942158523,-3.006009719,1709.836236
0.000913697683,0.08036475362,-3.013538928e-05,0.00894861262,0.0001680349864,-2.808304553,1709.771124
0.0009314979637,0.075,-4.557153788e-05,0.008517695385,0.0001390499043,-2.560318134,1709.688771
0.0009492982443,0.06963524638,-5.968672903e-05,0.007920132004,0.0001089902653,-2.344975988,1709.590715
0.0009659044596,0.06463036722,-6.991290939e-05,0.00725590767,7.990210948e-05,-2.135216335,1709.481777
0.0009813967089,0.0599612217,-7.770251861e-05,0.006554671413,5.18400174e-05,-1.95879476,1709.36136
0.0009958497185,0.05560528838,-8.268348253e-05,0.005856659776,2.487337139e-05,-1.796580257,1709.229097
0.001009333202,0.05154155658,-8.562734491e-05,0.005180077687,-9.378187993e-07,-1.657910448,1709.084762
0.001021912196,0.04775042506,-8.660953306e-05,0.004542977228,-2.555318336e-05,-1.533044405,1708.928225
0.001033647376,0.04421360745,-8.611705544e-05,0.003952872787,-4.895293593e-05,-1.424321893,1708.759449
0.001044595344,0.04091404404,-8.434140912e-05,0.003415601722,-7.113662047e-05,-1.326564935,1708.578496
0.001054808909,0.03783581952,-8.161193027e-05,0.002932060735,-9.212000996e-05,-1.239724976,1708.385537
0.001064337335,0.03496408621,-7.812037694e-05,0.002501880124,-0.0001119315905,-1.160882783,1708.180859
0.001073226583,0.0322849924,-7.409292292e-05,0.002122519871,-0.0001306092279,-1.089339216,1707.964874
0.001081519528,0.0297856156,-6.968503629e-05,0.001790832384,-0.0001481972165,-1.023388579,1707.738118
0.001089256172,0.02745390016,-6.505007598e-05,0.00150288355,-0.0001647438654,-0.9623103552,1707.501252
0.001093345196,0.15,0.0,0.0,0.0009162232739,-5.795730948,1685.0
0.001095080855,0.1496423498,5.108517123e-06,2.403187613e-06,0.0009121846591,-5.773154439,1685.47808
0.001096473832,0.02527859915,-6.030129467e-05,0.001254620557,-0.00018029955,-0.9050938182,1707.255052
0.001096941317,0.1492589828,1.044093061e-05,8.495242354e-06,0.0009078390891,-5.739889018,1685.990519
0.001098935555,0.1488480499,1.599534479e-05,1.81333317e-05,0.0009031617305,-5.716074833,1686.53974
0.001101073188,0.148407569,2.182216671e-05,3.351159407e-05,0.0008981281974,-5.687344558,1687.128282
0.001103207323,0.02324922009,-5.553927135e-05,0.001041876568,-0.0001949152584,-0.8511808901,1707.000394
0.001103364527,0.1479354154,2.788219162e-05,5.494085443e-05,0.0008927125961,-5.657632709,1687.758786
0.001105820624,0.1474293118,3.418248948e-05,8.360711381e-05,0.00088688753,-5.62565079,1688.433951
0.001108453326,0.1468868169,4.070646634e-05,0.0001205356069,0.000880624143,-5.591992969,1689.156491
0.001109489122,0.02135597434,-5.083983379e-05,0.0008606471295,-0.0002086415225,-0.7999758015,1706.738235
0.001111275332,0.1463053141,4.744313856e-05,0.0001669922203,0.0008738921878,-5.556416484,1689.929058
0.001114300253,0.1456819985,5.437217326e-05,0.0002243205516,0.0008666601342,-5.518984119,1690.754128
0.00111534953,0.01958972992,-4.626534512e-05,0.0007071152991,-0.000221527682,-0.7511005362,1706.469592
0.00111754268,0.1450138635,6.147048041e-05,0.0002940098802,0.0008588953157,-5.479651602,1691.63386
0.001120816815,0.01794196741,-4.186200308e-05,0.0005777534568,-0.0002336213967,-0.7042113606,1706.195517
0.001121018254,0.1442976865,6.870775805e-05,0.0003776682488,0.0008505641233,-5.438442929,1692.569892
0.001124743737,0.143530013,7.604743163e-05,0.0004770295922,0.0008416322662,-5.395383845,1693.563074
0.001125917347,0.01640473889,-3.766485485e-05,0.0004693310367,-0.0002449683568,-0.6590750282,1705.91707
0.0011287371,0.1427071401,8.344493435e-05,0.0005939403329,0.0008320650931,-5.350533753,1694.613132
0.001130675729,0.01497062961,-3.369814846e-05,0.0003789387247,-0.0002556121241,-0.6155007701,1705.635298
0.001133017605,0.1418250987,9.084727295e-05,0.0007303468297,0.0008218279812,-5.303974387,1695.718251
0.001135114913,0.0136327222,-2.997789697e-05,0.0003039783018,-0.0002655940716,-0.5733562793,1705.351206
0.001137605899,0.1408796344,9.819204817e-05,0.0008882721744,0.000810886802,-5.25581326,1696.87458
0.001139256311,0.01238456332,-2.65129388e-05,0.0002421537425,-0.0002749533848,-0.5325414963,1705.065744
0.001142524112,0.1398661868,0.0001054066725,0.001069785693,0.00079920845,-5.206178685,1698.075679
0.001143119898,0.01122013251,-2.330647695e-05,0.0001914506219,-0.0002837271118,-0.4929876483,1704.779787
0.001146724311,0.0101338132,-2.035711025e-05,0.0001501148943,-0.0002919502387,-0.4546459917,1704.494123
0.001147795968,0.1387798675,0.0001124077092,0.001276959759,0.0007867614361,-5.155208262,1699.31195
0.001150086936,0.009120365561,-1.765985851e-05,0.0001166286418,-0.0002996557792,-0.4174838347,1704.209448
0.001153223992,0.008174901275,-1.520697421e-05,8.968618386e-05,-0.0003068748724,-0.3814789609,1703.926353
0.001153446896,0.1376154367,0.0001190998044,0.001511816274,0.0007735165124,-5.10304183,1700.570101
0.001156150609,0.007292859931,-1.298865512e-05,6.81704761e-05,-0.0003136368828,-0.3466162796,1703.645324
0.001158880906,0.006469987038,-1.099363823e-05,5.113083321e-05,-0.0003199694968,-0.3128847956,1703.366742
0.001159504152,0.1363672778,0.0001253760527,0.001776253105,0.0007594473399,-5.049781887,1701.832793
0.001161428051,0.005702313501,-9.209695562e-06,3.776210863e-05,-0.000325898818,-0.2802753584,1703.090875
0.00116380433,0.004986136477,-7.624047064e-06,2.738573196e-05,-0.0003314494589,-0.2487792659,1702.817886
0.001166021205,0.004318001515,-6.223687264e-06,1.943233397e-05,-0.000336644625,-0.2183863239,1702.547819
0.001165996954,0.1350293704,0.0001311159079,0.002071963018,0.0007445311146,-4.995496433,1703.078608
0.00116808937,0.003694685893,-4.995690212e-06,1.342678029e-05,-0.0003415061925,-0.1890860944,1702.280607
0.001170018799,0.003113183073,-3.927406294e-06,8.973436536e-06,-0.0003460547816,-0.1608620864,1702.016054
0.0011718188,0.002570688198,-3.00667547e-06,5.747226464e-06,-0.0003503098231,-0.1337064405,1701.753834
0.001172956618,0.1335952611,0.0001361885533,0.002400313958,0.0007287491392,-4.940115349,1704.282551
0.001173498054,0.002064584567,-2.22193238e-06,3.474374049e-06,-0.000354289625,-0.1075828814,1701.493482
0.001175064662,0.001592431009,-1.56272842e-06,1.950564778e-06,-0.0003580114344,-0.08260511001,1701.234394
0.00117652618,0.001151950109,-1.019569317e-06,9.971341154e-07,-0.0003614914991,-0.05868948061,1700.975841
0.001177889658,0.000741017226,-5.849026226e-07,5.635287997e-07,-0.0003647451271,-0.03583664839,1700.717046
0.001179161671,0.0003576502415,-2.481434113e-07,-1.347488693e-07,-0.0003677867449,-0.01242819675,1700.457358
0.001180348357,0.0,0.0,0.0,-0.000370629384,-0.0006043697001,1700.196628
