r,z,u_r,u_z,u_swirl,p,T
0.0,0.0,0.0,0.0,-9.009758175e-05,0.0,1700.088902
0.0,0.0003576502415,-2.183793996e-07,2.034508789e-07,-8.943889606e-05,-0.01236656293,1700.208283
0.0,0.000741017226,-4.616758267e-07,1.498466205e-06,-8.873516569e-05,-0.03496645671,1700.372549
0.0,0.001151950109,-7.305562244e-07,3.03302092e-06,-8.798310454e-05,-0.0558579415,1700.52809
0.0,0.001592431009,-1.028459571e-06,5.72131535e-06,-8.71793372e-05,-0.07871420331,1700.678657
0.0,0.002064584567,-1.35653033e-06,9.598860066e-06,-8.63203849e-05,-0.1027242952,1700.826435
0.0,0.002570688198,-1.716616352e-06,1.498176697e-05,-8.540258736e-05,-0.1282169673,1700.972744
0.0,0.003113183073,-2.110715213e-06,2.216527686e-05,-8.442207332e-05,-0.155086153,1701.118403
0.0,0.003694685893,-2.540901016e-06,3.15374679e-05,-8.337474305e-05,-0.1834522036,1701.263927
0.0,0.004318001515,-3.009235636e-06,4.354108964e-05,-8.225625348e-05,-0.2133815881,1701.409629
0.0,0.004986136477,-3.51777089e-06,5.87003689e-05,-8.106200385e-05,-0.2449686746,1701.555676
0.0,0.005702313501,-4.068471688e-06,7.762669839e-05,-7.978712116e-05,-0.2783065317,1701.702124
0.0,0.006469987038,-4.663164985e-06,0.0001010337498,-7.842644497e-05,-0.3134990113,1701.84894
0.0,0.007292859931,-5.303461748e-06,0.0001297510064,-7.697451172e-05,-0.3506581903,1701.996009
0.0,0.008174901275,-5.990673148e-06,0.0001647398255,-7.54255383e-05,-0.3899078937,1702.143147
0.0,0.009120365561,-6.72570638e-06,0.0002071103635,-7.377340523e-05,-0.4313854857,1702.290107
0.0,0.0101338132,-7.508944057e-06,0.0002581398293,-7.201163969e-05,-0.4752450597,1702.436581
0.0,0.01122013251,-8.340099959e-06,0.0003192914942,-7.013339902e-05,-0.521660952,1702.582207
0.0,0.01238456332,-9.218051277e-06,0.0003922341461,-6.813145532e-05,-0.5708319685,1702.726577
0.0,0.0136327222,-1.014064754e-05,0.0004788610956,-6.599818257e-05,-0.6229869199,1702.869235
0.0,0.01497062961,-1.110448483e-05,0.0005813080342,-6.372554791e-05,-0.6783902873,1703.009696
0.0,0.01640473889,-1.21046593e-05,0.0007019676671,-6.130510979e-05,-0.7373510751,1703.147442
0.0,0.01794196741,-1.313446608e-05,0.0008435003845,-5.872802648e-05,-0.8002293354,1703.281941
0.0,0.01958972992,-1.418511004e-05,0.00100883595,-5.598507987e-05,-0.8674513818,1703.412652
0.0,0.02135597434,-1.524529744e-05,0.001201167064,-5.306672075e-05,-0.9395139325,1703.539039
0.0,0.02324922009,-1.63009439e-05,0.001423922082,-4.9963144e-05,-1.017013052,1703.660578
0.0,0.02527859915,-1.733460216e-05,0.001680724969,-4.666440388e-05,-1.100635855,1703.776772
0.0,0.02745390016,-1.832529242e-05,0.001975310148,-4.316058232e-05,-1.191220291,1703.887158
0.0,0.0297856156,-1.924763891e-05,0.002311423469,-3.944202489e-05,-1.289708246,1703.991316
0.0,0.0322849924,-2.007211746e-05,0.002692628091,-3.549966194e-05,-1.397274456,1704.088871
0.0,0.03496408621,-2.076362411e-05,0.003122111029,-3.132543085e-05,-1.515179678,1704.179501
0.0,0.03783581952,-2.128280589e-05,0.003602290939,-2.691281887e-05,-1.645051677,1704.262935
0.0,0.04091404404,-2.158343131e-05,0.004134489774,-2.225753386e-05,-1.78850206,1704.338952
0.0,0.04421360745,-2.161631126e-05,0.004718187157,-1.735830857e-05,-1.947738683,1704.407377
0.0,0.04775042506,-2.132387358e-05,0.005350539042,-1.221780851e-05,-2.124646149,1704.468078
0.0,0.05154155658,-2.06503759e-05,0.006025000741,-6.843594695e-06,-2.322130766,1704.52096
0.0,0.05560528838,-1.952906274e-05,0.006730802766,-1.249018742e-06,-2.541979273,1704.565961
0.0,0.0599612217,-1.790903772e-05,0.007450401406,4.54615827e-06,-2.787894163,1704.60305
0.0,0.06463036722,-1.572020817e-05,0.008159566751,1.051573546e-05,-3.060327952,1704.632225
0.0,0.06963524638,-1.294662065e-05,0.008822615788,1.662826339e-05,-3.36324743,1704.653543
0.0,0.075,-9.521832273e-06,0.009398223985,2.285498215e-05,-3.693951426,1704.667175
0.0,0.08036475362,-5.813460501e-06,0.009805199868,2.875963733e-05,-4.036564935,1704.67247
0.0,0.08536963278,-2.088362886e-06,0.01001565635,3.399260891e-05,-4.349831404,1704.671672
0.0,0.0900387783,1.377888183e-06,0.01004005522,3.865655377e-05,-4.660006967,1704.667164
0.0,0.09439471162,4.585330763e-06,0.009893102341,4.284555939e-05,-4.941172875,1704.659562
0.0,0.09845844342,7.524269028e-06,0.009620611128,4.663940478e-05,-5.196074729,1704.64965
0.0,0.1022495749,1.006572988e-05,0.00924114566,5.010399226e-05,-5.43851562,1704.637396
0.0,0.1057863926,1.22694675e-05,0.00877661329,5.329182567e-05,-5.65542415,1704.621316
0.0,0.109085956,1.408707423e-05,0.008252809922,5.624411906e-05,-5.857565532,1704.597604
0.0,0.1121641805,1.55666035e-05,0.007688302862,5.89922524e-05,-6.038772199,1704.558949
0.0,0.1150359138,1.670148985e-05,0.007102266962,6.155989914e-05,-6.205630936,1704.493461
0.0,0.1177150076,1.753426638e-05,0.006508749375,6.396459262e-05,-6.355770843,1704.384414
0.0,0.1202143844,1.807924339e-05,0.005920742761,6.621939289e-05,-6.493315178,1704.211499
0.0,0.1225460998,1.837412799e-05,0.005347689404,6.833409271e-05,-6.617980735,1703.953689
0.0,0.1247214008,1.844178498e-05,0.004797487943,7.031630476e-05,-6.732567759,1703.592992
0.0,0.1267507799,1.831483067e-05,0.004275595964,7.217222158e-05,-6.837723454,1703.11793
0.0,0.1286440257,1.801773507e-05,0.003786045736,7.390722048e-05,-6.935384824,1702.525673
0.0,0.1304102701,1.757799185e-05,0.003331228426,7.552625802e-05,-7.026368765,1701.822334
0.0,0.1320580326,1.701815661e-05,0.002912445178,7.703414435e-05,-7.111910428,1701.021603
