r,z,u_r,u_z,u_swirl,p,T
0.0,0.0,0.0,0.0,-9.009758175e-05,0.0,1700.12025
0.0,0.0003576502415,-1.442252569e-07,3.87843906e-08,-8.939911295e-05,-0.01226216379,1700.283278
0.0,0.000741017226,-3.127350168e-07,1.052887982e-06,-8.865292459e-05,-0.03532793011,1700.508266
0.0,0.001151950109,-5.063812809e-07,2.069843898e-06,-8.785554499e-05,-0.05712633978,1700.722052
0.0,0.001592431009,-7.280679584e-07,3.95026852e-06,-8.70034156e-05,-0.08057365444,1700.929665
0.0,0.002064584567,-9.795118043e-07,6.72517675e-06,-8.609287608e-05,-0.1050920557,1701.134053
0.0,0.002570688198,-1.262713142e-06,1.065562409e-05,-8.512008186e-05,-0.1309422364,1701.337006
0.0,0.003113183073,-1.579948874e-06,1.599394046e-05,-8.408097434e-05,-0.158008411,1701.539653
0.0,0.003694685893,-1.933636853e-06,2.307733525e-05,-8.29712643e-05,-0.1863784511,1701.742716
0.0,0.004318001515,-2.326247184e-06,3.229551222e-05,-8.178641842e-05,-0.2160911539,1701.946647
0.0,0.004986136477,-2.760291561e-06,4.41155047e-05,-8.05216468e-05,-0.2472066647,1702.151706
0.0,0.005702313501,-3.238249112e-06,5.908840712e-05,-7.917189095e-05,-0.2797806429,1702.358004
0.0,0.006469987038,-3.762512837e-06,7.786464438e-05,-7.77318116e-05,-0.3138747858,1702.565528
0.0,0.007292859931,-4.335310691e-06,0.0001012082049,-7.61957764e-05,-0.3495544225,1702.774159
0.0,0.008174901275,-4.95861909e-06,0.0001300134839,-7.455784757e-05,-0.3868915083,1702.98368
0.0,0.009120365561,-5.634055471e-06,0.0001653232735,-7.281176972e-05,-0.4259662046,1703.193783
0.0,0.0101338132,-6.362752175e-06,0.000208348387,-7.095095848e-05,-0.4668695996,1703.404078
0.0,0.01122013251,-7.145207855e-06,0.0002604882816,-6.896849079e-05,-0.5097072331,1703.614095
0.0,0.01238456332,-7.981107858e-06,0.0003233527129,-6.685709709e-05,-0.5546023511,1703.823289
0.0,0.0136327222,-8.869132155e-06,0.0003987828856,-6.460915743e-05,-0.6017026816,1704.031052
0.0,0.01497062961,-9.806698818e-06,0.0004888729229,-6.221670285e-05,-0.6511827983,1704.23672
0.0,0.01640473889,-1.078974458e-05,0.0005959865641,-5.967142482e-05,-0.7032591324,1704.43958
0.0,0.01794196741,-1.181232895e-05,0.0007227744837,-5.696469748e-05,-0.7581843617,1704.638891
0.0,0.01958972992,-1.286646982e-05,0.0008721755071,-5.408761673e-05,-0.8162851516,1704.83389
0.0,0.02135597434,-1.394145218e-05,0.001047424424,-5.103106338e-05,-0.8779259193,1705.023814
0.0,0.02324922009,-1.502396294e-05,0.00125201411,-4.778579927e-05,-0.9436091631,1705.207917
0.0,0.02527859915,-1.609672284e-05,0.001489689712,-4.434260619e-05,-1.013846541,1705.385482
0.0,0.02745390016,-1.713954153e-05,0.001764322387,-4.069248261e-05,-1.089420614,1705.555842
0.0,0.0297856156,-1.812640084e-05,0.002079895835,-3.682691091e-05,-1.171011905,1705.718388
0.0,0.0322849924,-1.902881567e-05,0.002440190216,-3.27382171e-05,-1.259849481,1705.872584
0.0,0.03496408621,-1.980951233e-05,0.002848800576,-2.842003291e-05,-1.356752274,1706.017972
0.0,0.03783581952,-2.043102369e-05,0.003308424255,-2.386788949e-05,-1.463662286,1706.154174
0.0,0.04091404404,-2.084215031e-05,0.003821043503,-1.907993727e-05,-1.581368709,1706.280893
0.0,0.04421360745,-2.099779707e-05,0.004386395625,-1.405780975e-05,-1.712957891,1706.397906
0.0,0.04775042506,-2.083031772e-05,0.005002691389,-8.807582675e-06,-1.858699803,1706.505061
