case_T_hot,node,r,z,u_r,u_z,u_swirl,pressure,T
1765.0,1,0.0,0.0,0.0,0.0,-9.009758175e-05,0.0,1700.200167
1765.0,2,0.0003576502415,0.0,7.489374622e-08,-4.216372483e-07,-8.928380645e-05,-0.0123323821,1700.475785
1765.0,3,0.000741017226,0.0,1.329177389e-07,-2.794096911e-07,-8.841455731e-05,-0.03704012122,1700.857972
1765.0,4,0.001151950109,0.0,1.700111339e-07,-8.400008608e-07,-8.748582361e-05,-0.06144025318,1701.223164
1765.0,5,0.001592431009,0.0,1.845504274e-07,-1.386431684e-06,-8.649351424e-05,-0.0869194146,1701.579632
1765.0,6,0.002064584567,0.0,1.75227191e-07,-1.975160631e-06,-8.543344087e-05,-0.1133863212,1701.932264
1765.0,7,0.002570688198,0.0,1.394098932e-07,-2.508795763e-06,-8.430122318e-05,-0.1407767493,1702.284084
1765.0,8,0.003113183073,0.0,7.412319725e-08,-2.91506572e-06,-8.309225839e-05,-0.1692365187,1702.637039
1765.0,9,0.003694685893,0.0,-2.163509998e-08,-3.032378025e-06,-8.180170746e-05,-0.1983005931,1702.992425
1765.0,10,0.004318001515,0.0,-1.523730985e-07,-2.61201467e-06,-8.042448589e-05,-0.2282077246,1703.351101
1765.0,11,0.004986136477,0.0,-3.227645541e-07,-1.478296836e-06,-7.895525689e-05,-0.2592435303,1703.713618
1765.0,12,0.005702313501,0.0,-5.346064143e-07,6.707650115e-07,-7.738842773e-05,-0.2908628754,1704.080284
1765.0,13,0.006469987038,0.0,-7.919357087e-07,4.254976597e-06,-7.571814752e-05,-0.323313962,1704.451201
1765.0,14,0.007292859931,0.0,-1.098380897e-06,9.730195709e-06,-7.39383054e-05,-0.3564467853,1704.826296
1765.0,15,0.008174901275,0.0,-1.45768766e-06,1.768579467e-05,-7.204253065e-05,-0.3902481888,1705.20532
1765.0,16,0.009120365561,0.0,-1.873345099e-06,2.882748986e-05,-7.002419398e-05,-0.4246384124,1705.587862
1765.0,17,0.0101338132,0.0,-2.348675089e-06,4.401396186e-05,-6.787641324e-05,-0.4595573428,1705.973349
1765.0,18,0.01122013251,0.0,-2.886618379e-06,6.427354329e-05,-6.55920653e-05,-0.4949316664,1706.361044
1765.0,19,0.01238456332,0.0,-3.489663977e-06,9.083304589e-05,-6.316380065e-05,-0.5306929774,1706.750051
1765.0,20,0.0136327222,0.0,-4.159599447e-06,0.0001251441497,-6.058406669e-05,-0.5667750991,1707.139324
1765.0,21,0.01497062961,0.0,-4.897308069e-06,0.0001689131965,-5.784513686e-05,-0.6031216265,1707.527666
1765.0,22,0.01640473889,0.0,-5.702587371e-06,0.0002241303352,-5.493914869e-05,-0.6396925179,1707.913749
1765.0,23,0.01794196741,0.0,-6.573785054e-06,0.0002930999856,-5.185816138e-05,-0.6764687415,1708.296129
1765.0,24,0.01958972992,0.0,-7.507467974e-06,0.0003784653711,-4.859423059e-05,-0.7134684046,1708.673272
1765.0,25,0.02135597434,0.0,-8.497982844e-06,0.0004832324938,-4.513951118e-05,-0.7507472203,1709.043583
1765.0,26,0.02324922009,0.0,-9.537135216e-06,0.0006107765382,-4.148639615e-05,-0.7884354644,1709.405446
1765.0,27,0.02527859915,0.0,-1.061344104e-05,0.0007648480004,-3.762770088e-05,-0.8267168497,1709.757267
1765.0,28,0.02745390016,0.0,-1.171193325e-05,0.000949532531,-3.355690955e-05,-0.8659118164,1710.097512
1765.0,29,0.0297856156,0.0,-1.281289041e-05,0.001169219575,-2.926849761e-05,-0.9063992262,1710.424756
1765.0,30,0.0322849924,0.0,-1.38921107e-05,0.001428459942,-2.4758352e-05,-0.9488030581,1710.737719
1765.0,31,0.03496408621,0.0,-1.491867348e-05,0.001731867547,-2.002430845e-05,-0.9937689168,1711.035304
1765.0,32,0.03783581952,0.0,-1.585647529e-05,0.002083768956,-1.506682763e-05,-1.042379408,1711.316616
1765.0,33,0.04091404404,0.0,-1.666015889e-05,0.002488003222,-9.889830421e-06,-1.095594741,1711.58098
1765.0,34,0.04421360745,0.0,-1.727953547e-05,0.002947168363,-4.501694943e-06,-1.15515673,1711.827944
1765.0,35,0.04775042506,0.0,-1.765209453e-05,0.003462300286,1.083603444e-06,-1.222287495,1712.057271
1765.0,36,0.05154155658,0.0,-1.771379365e-05,0.00403136703,6.845257232e-06,-1.299614214,1712.268926
1765.0,37,0.05560528838,0.0,-1.738525818e-05,0.00464891317,1.275441272e-05,-1.388300842,1712.463058
1765.0,38,0.0599612217,0.0,-1.659527664e-05,0.005303206327,1.877323592e-05,-1.492032485,1712.639986
1765.0,39,0.06463036722,0.0,-1.525558467e-05,0.005976304267,2.485455265e-05,-1.610908169,1712.800193
1765.0,40,0.06963524638,0.0,-1.331081257e-05,0.006639096949,3.094284908e-05,-1.749124906,1712.944365
1765.0,41,0.075,0.0,-1.06832556e-05,0.007255379013,3.69823378e-05,-1.903553104,1713.073507
1765.0,42,0.08036475362,0.0,-7.623272953e-06,0.007742155845,4.253793149e-05,-2.069629353,1713.181505
1765.0,43,0.08536963278,0.0,-4.424701133e-06,0.008054198932,4.730469556e-05,-2.223234205,1713.266607
1765.0,44,0.0900387783,0.0,-1.327761593e-06,0.008205045926,5.141691993e-05,-2.376511377,1713.334745
1765.0,45,0.09439471162,0.0,1.646056348e-06,0.008197098016,5.499541603e-05,-2.521764777,1713.390016
1765.0,46,0.09845844342,0.0,4.428369219e-06,0.008057926753,5.814195888e-05,-2.647128813,1713.434677
1765.0,47,0.1022495749,0.0,6.880240974e-06,0.007815070425,6.0940094e-05,-2.76684759,1713.468689
1765.0,48,0.1057863926,0.0,9.051906854e-06,0.007484803233,6.34559506e-05,-2.873296201,1713.488219
1765.0,49,0.109085956,0.0,1.089033571e-05,0.00708883599,6.574164101e-05,-2.969733837,1713.485618
1765.0,50,0.1121641805,0.0,1.241894283e-05,0.006645725833,6.783712346e-05,-3.054927718,1713.448652
1765.0,51,0.1150359138,0.0,1.363671676e-05,0.006172694857,6.977215453e-05,-3.130906406,1713.356388
1765.0,52,0.1177150076,0.0,1.456723211e-05,0.005684120176,7.15686368e-05,-3.198223945,1713.181271
1765.0,53,0.1202143844,0.0,1.522876535e-05,0.005192303976,7.324255298e-05,-3.258597129,1712.894133
1765.0,54,0.1225460998,0.0,1.564746515e-05,0.004707153169,7.480554493e-05,-3.313265385,1712.467648
1765.0,55,0.1247214008,0.0,1.584777184e-05,0.004236579856,7.626617537e-05,-3.363827983,1711.881317
1765.0,56,0.1267507799,0.0,1.585598993e-05,0.003786574501,7.763090754e-05,-3.411576281,1711.125373
1765.0,57,0.1286440257,0.0,1.569686369e-05,0.003361512445,7.890485696e-05,-3.457753821,1710.202458
1765.0,58,0.1304102701,0.0,1.53945866e-05,0.002964338543,8.009232846e-05,-3.50327068,1709.126871
1765.0,59,0.1320580326,0.0,1.497150779e-05,0.002596821189,8.119719073e-05,-3.548819128,1707.921963
1765.0,60,0.1335952611,0.0,1.444846973e-05,0.002259744962,8.222312109e-05,-3.59478849,1706.616618
1765.0,61,0.1350293704,0.0,1.384432461e-05,0.001953113779,8.317374899e-05,-3.641357582,1705.241709
1765.0,62,0.1363672778,0.0,1.317610206e-05,0.00167631468,8.405273331e-05,-3.688502618,1703.82717
1765.0,63,0.1376154367,0.0,1.24589261e-05,0.001428271092,8.486378595e-05,-3.736075818,1702.399959
1765.0,64,0.1387798675,0.0,1.170615108e-05,0.00120756662,8.561067517e-05,-3.783837507,1700.982904
1765.0,65,0.1398661868,0.0,1.092937092e-05,0.001012554087,8.629719632e-05,-3.83150748,1699.594305
1765.0,66,0.1408796344,0.0,1.013858343e-05,0.0008414421188,8.6927145e-05,-3.878794324,1698.248049
1765.0,67,0.1418250987,0.0,9.34235202e-06,0.0006923675254,8.750427791e-05,-3.925414388,1696.954055
1765.0,68,0.1427071401,0.0,8.547863332e-06,0.0005634495892,8.803227783e-05,-3.971119832,1695.718863
1765.0,69,0.143530013,0.0,7.761188799e-06,0.0004528364876,8.851472667e-05,-4.015679522,1694.54627
1765.0,70,0.1442976865,0.0,6.987171979e-06,0.0003587324428,8.895507485e-05,-4.058935872,1693.437926
1765.0,71,0.1450138635,0.0,6.230004428e-06,0.0002794311158,8.935662101e-05,-4.100702042,1692.393861
1765.0,72,0.1456819985,0.0,5.492556055e-06,0.0002133130118,8.972249866e-05,-4.140958431,1691.412932
1765.0,73,0.1463053141,0.0,4.777879064e-06,0.0001588899355,9.005566209e-05,-4.179464882,1690.493173
1765.0,74,0.1468868169,0.0,4.086846062e-06,0.0001147450947,9.03588836e-05,-4.216503176,1689.632082
1765.0,75,0.1474293118,0.0,3.422612865e-06,7.965728065e-05,9.063474861e-05,-4.251416425,1688.826832
1765.0,76,0.1479354154,0.0,2.783354451e-06,5.2366181e-05,9.088565688e-05,-4.285421119,1688.074425
1765.0,77,0.148407569,0.0,2.17503498e-06,3.20117587e-05,9.111382632e-05,-4.316007205,1687.371811
1765.0,78,0.1488480499,0.0,1.589499309e-06,1.730573553e-05,9.132129524e-05,-4.347481689,1686.715966
1765.0,79,0.1492589828,0.0,1.035900535e-06,8.002482484e-06,9.150992317e-05,-4.371295217,1686.10394
1765.0,80,0.1496423498,0.0,5.024140498e-07,2.365988458e-06,9.168136609e-05,-4.406694152,1685.532905
1765.0,81,0.15,0.0,0.0,0.0,9.183724705e-05,-4.434040561,1685.101276
1765.0,82,0.15,0.0002191819739,0.0,0.0,0.0001836744941,-4.433941472,1685.0
1765.0,83,0.1496423498,0.0002200276688,1.000036629e-06,2.354490373e-06,0.0001833623206,-4.407192158,1685.532722
1765.0,84,0.1492589828,0.0002209341732,2.058864479e-06,7.989600805e-06,0.0001830194178,-4.372561668,1686.103731
1765.0,85,0.1488480499,0.0002219058595,3.156468712e-06,1.729072858e-05,0.000182642179,-4.349322813,1686.715726
1765.0,86,0.148407569,0.0002229474147,4.317672844e-06,3.199298836e-05,0.0001822272657,-4.318528864,1687.371537
1765.0,87,0.1479354154,0.0002240638626,5.525324605e-06,5.234511489e-05,0.000181770957,-4.288600354,1688.074111
1765.0,88,0.1474293118,0.0002252605884,6.79416721e-06,7.96319329e-05,0.0001812691763,-4.255325279,1688.826474
1765.0,89,0.1468868169,0.0002265433645,8.112739125e-06,0.0001147155169,0.0001807174886,-4.221139565,1689.631673
1765.0,90,0.1463053141,0.0002279183782,9.48447102e-06,0.0001588542182,0.0001801110953,-4.184861489,1690.492707
1765.0,91,0.1456819985,0.0002293922619,1.090320905e-05,0.00021327003,0.0001794448264,-4.147124078,1691.412402
1765.0,92,0.1450138635,0.0002309721248,1.236716891e-05,0.0002793789097,0.0001787131386,-4.107653092,1692.393259
1765.0,93,0.1442976865,0.0002326655873,1.387033401e-05,0.0003586690687,0.0001779101247,-4.066678428,1693.437245
1765.0,94,0.143530013,0.0002344808178,1.540699825e-05,0.0004527594888,0.0001770295193,-4.024217421,1694.545502
1765.0,95,0.1427071401,0.0002364265719,1.696885973e-05,0.0005633562246,0.0001760647265,-3.980449289,1695.718001
1765.0,96,0.1418250987,0.000238512235,1.854630841e-05,0.0006922546003,0.0001750088474,-3.935525241,1696.953093
1765.0,97,0.1408796344,0.0002407478671,2.012730409e-05,0.0008413060287,0.0001738547202,-3.889667903,1698.246982
1765.0,98,0.1398661868,0.0002431442517,2.169758764e-05,0.001012390775,0.0001725949813,-3.843116092,1699.593132
1765.0,99,0.1387798675,0.0002457129476,2.324016773e-05,0.001207371599,0.0001712221195,-3.796143035,1700.981626
1765.0,100,0.1376154367,0.000248466345,2.473520386e-05,0.001428039481,0.0001697285458,-3.749028768,1702.398585
1765.0,101,0.1363672778,0.0002514177246,2.615968602e-05,0.001676041259,0.000168106672,-3.70204092,1703.825715
1765.0,102,0.1350293704,0.0002545813224,2.74871054e-05,0.001952793098,0.0001663489639,-3.655405599,1705.240196
1765.0,103,0.1335952611,0.0002579723978,2.868743097e-05,0.002259371546,0.0001644480001,-3.60925622,1706.61508
1765.0,104,0.1320580326,0.0002616073076,2.972685339e-05,0.002596389746,0.0001623964654,-3.56360124,1707.920441
1765.0,105,0.1304102701,0.0002655035846,3.056793479e-05,0.002963844334,0.0001601871036,-3.518246325,1709.125411
1765.0,106,0.1286440257,0.0002696800223,3.116929675e-05,0.003360951644,0.0001578125631,-3.472786089,1710.201111
1765.0,107,0.1267507799,0.0002741567656,3.148653312e-05,0.003785944853,0.0001552651101,-3.426513041,1711.124184
1765.0,108,0.1247214008,0.0002789554079,3.147161411e-05,0.004235881164,0.0001525361397,-3.37850154,1711.880321
1765.0,109,0.1225460998,0.0002840990953,3.10753196e-05,0.004706388414,0.0001496154273,-3.327495221,1712.466865
1765.0,110,0.1202143844,0.0002896126381,3.02454419e-05,0.005191479716,0.0001464900555,-3.272189001,1712.893562
1765.0,111,0.1177150076,0.0002955226307,2.893325671e-05,0.005683248556,0.0001431429123,-3.210977031,1713.180893
1765.0,112,0.1150359138,0.0003018575798,2.708695244e-05,0.006171793086,0.0001395507327,-3.142608859,1713.356172
1765.0,113,0.1121641805,0.0003086480416,2.466987161e-05,0.006644820271,0.0001356815785,-3.065375431,1713.448559
1765.0,114,0.109085956,0.0003159267697,2.163556243e-05,0.007087957891,0.000131491682,-2.978711163,1713.485611
1765.0,115,0.1057863926,0.0003237288727,1.798519002e-05,0.007483999482,0.0001269215828,-2.880629459,1713.488275
1765.0,116,0.1022495749,0.0003320919839,1.367372448e-05,0.007814385702,0.0001218914332,-2.772324124,1713.468794
1765.0,117,0.09845844342,0.0003410564423,8.803544399e-06,0.008057439488,0.0001162970951,-2.65067615,1713.434825
1765.0,118,0.09439471162,0.0003506654876,3.279553597e-06,0.008196835626,0.0001100064184,-2.523117412,1713.39021
1765.0,119,0.0900387783,0.0003609654687,-2.631482068e-06,0.008205149019,0.0001028524559,-2.375926585,1713.334994
1765.0,120,0.08536963278,0.0003720060671,-8.784809511e-06,0.008054714925,9.463180269e-05,-2.220507318,1713.266927
1765.0,121,0.08036475362,0.0003838405367,-1.513837475e-05,0.007743120831,8.510301974e-05,-2.06490174,1713.18192
1765.0,122,0.075,0.0003965259607,-2.121920906e-05,0.007256788432,7.399542835e-05,-1.896947072,1713.074025
1765.0,123,0.06963524638,0.0004092113846,-2.644461142e-05,0.006640616798,6.191584159e-05,-1.741090839,1712.944957
1765.0,124,0.06463036722,0.0004210458542,-3.031256082e-05,0.005977746571,4.97364131e-05,-1.601836453,1712.800836
1765.0,125,0.0599612217,0.0004320864527,-3.297785438e-05,0.005304494218,3.757101764e-05,-1.48237919,1712.640678
1765.0,126,0.05560528838,0.0004423864338,-3.454984955e-05,0.004650034503,2.55307298e-05,-1.378373269,1712.463797
1765.0,127,0.15,0.0004450812853,0.0,0.0,0.0003729781171,-4.433630049,1685.0
1765.0,128,0.1496423498,0.0004468344083,2.003490572e-06,2.338077675e-06,0.0003723733152,-4.407653117,1685.532722
1765.0,129,0.1492589828,0.0004487135891,4.112783856e-06,7.980399627e-06,0.0003717085151,-4.373751773,1686.103731
1765.0,130,0.1488480499,0.0004507278919,6.303644782e-06,1.727387572e-05,0.0003709759245,-4.350906668,1686.715725
1765.0,131,0.05154155658,0.0004519954791,-3.520433523e-05,0.004032315182,1.3709936e-05,-1.289698818,1712.269708
1765.0,132,0.148407569,0.0004528870325,8.620417098e-06,3.197105717e-05,0.00037016877,-4.320783043,1687.371534
1765.0,133,0.1479354154,0.0004552014256,1.103288439e-05,5.232629579e-05,0.00036927955,-4.291392817,1688.074108
1765.0,134,0.1474293118,0.0004576822345,1.356636602e-05,7.961165579e-05,0.0003683000455,-4.258814692,1688.826468
1765.0,135,0.1468868169,0.0004603414253,1.620029527e-05,0.0001146972109,0.0003672213039,-4.225275554,1689.631665
1765.0,136,0.04775042506,0.0004609599374,-3.508281214e-05,0.003463091146,2.184328409e-06,-1.212580545,1712.058093
1765.0,137,0.1463053141,0.0004631918245,1.894049915e-05,0.0001588356118,0.0003660336276,-4.18970261,1690.492697
1765.0,138,0.1456819985,0.0004662471808,2.177550469e-05,0.0002132522009,0.0003647265536,-4.15266548,1691.41239
1765.0,139,0.04421360745,0.0004693230486,-3.434309848e-05,0.002947817734,-8.988374069e-06,-1.145820035,1711.828802
1765.0,140,0.1450138635,0.0004695222317,2.470147974e-05,0.0002793610817,0.0003632888493,-4.113918768,1692.393246
1765.0,141,0.1442976865,0.0004730327743,2.770675094e-05,0.0003586515183,0.0003617085276,-4.073671238,1693.437229
1765.0,142,0.143530013,0.0004767957414,3.077993476e-05,0.0004527419218,0.0003599728563,-4.031943795,1694.545484
1765.0,143,0.04091404404,0.0004771251517,-3.311261398e-05,0.002488532383,-1.976655492e-05,-1.086736058,1711.581872
1765.0,144,0.1427071401,0.0004808292837,3.390464014e-05,0.0005633386421,0.0003580684122,-3.988905482,1695.717981
1765.0,145,0.03783581952,0.0004844038798,-3.151558838e-05,0.002084196688,-3.012226927e-05,-1.03407676,1711.317538
1765.0,146,0.1418250987,0.0004851528568,3.706176016e-05,0.0006922368264,0.0003559811324,-3.944702921,1696.953069
1765.0,147,0.1408796344,0.0004897873151,4.022737397e-05,0.0008412879355,0.0003536963945,-3.899549977,1698.246956
1765.0,148,0.03496408621,0.0004911943416,-2.965189289e-05,0.0017322122,-4.003877135e-05,-0.9860680677,1711.036256
1765.0,149,0.1398661868,0.000494755013,4.337308417e-05,0.001012372155,0.0003511991367,-3.853677421,1699.593103
1765.0,150,0.0322849924,0.0004975292906,-2.76116626e-05,0.001428736971,-4.950823248e-05,-0.9417285457,1710.7387
1765.0,151,0.1387798675,0.0005000799118,4.646502494e-05,0.001207352221,0.0003484739645,-3.807348568,1700.981595
1765.0,152,0.0297856156,0.0005034392832,-2.546671955e-05,0.001169442464,-5.85297457e-05,-0.8999567416,1710.425765
1765.0,153,0.1376154367,0.000505787696,4.946359525e-05,0.001428019057,0.0003455052907,-3.76083298,1702.398552
1765.0,154,0.02745390016,0.000508952826,-2.327851694e-05,0.0009497122952,-6.710765404e-05,-0.8600935521,1710.098551
1765.0,155,0.1363672778,0.0005119058968,5.232282039e-05,0.001676019423,0.0003422774906,-3.714386484,1703.82568
1765.0,156,0.02527859915,0.0005140965134,-2.109518949e-05,0.0007649937219,-7.525019767e-05,-0.8215044829,1709.758338
1765.0,157,0.1350293704,0.0005184640253,5.498968222e-05,0.001952769373,0.0003387750086,-3.668222621,1705.240159
1765.0,158,0.02324922009,0.0005188951557,-1.895593461e-05,0.0006108954751,-8.296843892e-05,-0.7838029572,1709.406554
1765.0,159,0.02135597434,0.0005233718991,-1.689051625e-05,0.0004833304321,-9.027542155e-05,-0.7466632095,1709.044732
1765.0,160,0.1335952611,0.0005254937141,5.740404792e-05,0.002259345398,0.000334982475,-3.622461453,1706.615042
1765.0,161,0.01958972992,0.0005275483368,-1.492176126e-05,0.0003785468408,-9.71855258e-05,-0.7098978069,1708.674469
1765.0,162,0.01794196741,0.0005314446137,-1.306596036e-05,0.0002931685142,-0.0001037139757,-0.6733744368,1708.297382
1765.0,163,0.1320580326,0.0005330288708,5.949815445e-05,0.002596360534,0.0003308846896,-3.577097013,1707.920403
1765.0,164,0.01640473889,0.0005350795235,-1.13343497e-05,0.0002241886518,-0.0001098764702,-0.6370362388,1707.915067
1765.0,165,0.01497062961,0.0005384705989,-9.733755357e-06,0.000168963397,-0.0001156889059,-0.6008649982,1707.529061
1765.0,166,0.1304102701,0.0005411058409,6.119688302e-05,0.002963811299,0.0003264665244,-3.531920286,1709.125375
1765.0,167,0.0136327222,0.0005416341967,-8.267467636e-06,0.0001251878313,-0.0001211671716,-0.5648803612,1707.140809
1765.0,168,0.01238456332,0.0005445855764,-6.93588249e-06,9.087138862e-05,-0.0001263269982,-0.5291234534,1706.751643
1765.0,169,0.01122013251,0.0005473389737,-5.73723927e-06,6.430746202e-05,-0.0001311838444,-0.4936521463,1706.36276
1765.0,170,0.1286440257,0.0005497635834,6.241713561e-05,0.003360913864,0.0003217126057,-3.486510744,1710.201077
1765.0,171,0.0101338132,0.0005499076697,-4.66799119e-06,4.404415586e-05,-0.0001357528202,-0.4585342458,1705.975213
1765.0,172,0.009120365561,0.0005523040543,-3.723187963e-06,2.885448848e-05,-0.0001400486285,-0.4238402472,1705.589901
1765.0,173,0.008174901275,0.0005545396864,-2.896985345e-06,1.770996513e-05,-0.0001440855195,-0.3896452934,1705.207565
1765.0,174,0.007292859931,0.0005566253494,-2.182788364e-06,9.751903485e-06,-0.0001478772608,-0.3560122685,1704.828787
1765.0,175,0.006469987038,0.0005585711035,-1.573676055e-06,4.274282715e-06,-0.0001514371136,-0.3230215257,1704.453988
1765.0,176,0.1267507799,0.0005590438584,6.306960605e-05,0.003785901285,0.0003166067284,-3.440146247,1711.124155
1765.0,177,0.005702313501,0.000560386334,-1.062081292e-06,6.882383563e-07,-0.0001547778222,-0.2906924587,1704.083428
1765.0,178,0.004986136477,0.0005620797965,-6.411748549e-07,-1.463793078e-06,-0.0001579116106,-0.2591686858,1703.7172
1765.0,179,0.004318001515,0.0005636596594,-3.025775316e-07,-2.597478547e-06,-0.0001608501825,-0.2282376579,1703.355229
1765.0,180,0.003694685893,0.0005651335431,-4.267653568e-08,-3.017888954e-06,-0.000163604725,-0.1983626069,1702.997245
1765.0,181,0.003113183073,0.0005665085568,1.477853504e-07,-2.905883484e-06,-0.0001661859128,-0.1693396037,1702.642765
1765.0,182,0.002570688198,0.0005677913329,2.7739592e-07,-2.501057596e-06,-0.0001686039158,-0.1409458876,1702.291033
1765.0,183,0.002064584567,0.0005689880587,3.483764437e-07,-1.967240428e-06,-0.0001708684122,-0.1135676054,1701.940944
1765.0,184,0.1247214008,0.0005689914291,6.305762909e-05,0.004235830514,0.0003111308557,-3.391886499,1711.880299
1765.0,185,0.001592431009,0.0005701045066,3.668628076e-07,-1.380763822e-06,-0.0001729886052,-0.08711685645,1701.590909
1765.0,186,0.001151950109,0.0005711460618,3.374954315e-07,-8.359458708e-07,-0.0001749732448,-0.0616537116,1701.23862
1765.0,187,0.000741017226,0.0005721177482,2.634366774e-07,-2.76411638e-07,-0.0001768306626,-0.03726518042,1700.880668
1765.0,188,0.0003576502415,0.0005730242525,1.487997232e-07,-4.106676329e-07,-0.0001785688451,-0.01254857481,1700.511891
1765.0,189,0.0,0.0005738699475,0.0,0.0,-0.0001801951635,-0.0002028241418,1700.124247
1765.0,190,0.1225460998,0.0005796542771,6.228191923e-05,0.004706329306,0.0003052635886,-3.340462434,1712.466853
1765.0,191,0.1202143844,0.0005910838343,6.063713996e-05,0.005191410377,0.0002989779709,-3.284556525,1712.893562
1765.0,192,0.1177150076,0.0006033352307,5.802457912e-05,0.005683167384,0.0002922384133,-3.222555522,1713.180906
1765.0,193,0.1150359138,0.0006164675605,5.433941944e-05,0.006171697675,0.0002849966821,-3.153200336,1713.356201
1765.0,194,0.1121641805,0.0006305441668,4.950669144e-05,0.006644709157,0.000277186728,-3.074786083,1713.448609
1765.0,195,0.109085956,0.0006456329476,4.343218136e-05,0.00708782729,0.0002687182085,-2.986741819,1713.485685
1765.0,196,0.1057863926,0.0006618066831,3.6116184e-05,0.007483849117,0.0002594685509,-2.887112574,1713.488379
1765.0,197,0.1022495749,0.0006791433866,2.746805672e-05,0.007814207473,0.0002492732793,-2.777073217,1713.468933
1765.0,198,0.15,0.0006864304732,0.0,0.0,0.0005752287365,-4.433145079,1685.0
1765.0,199,0.1496423498,0.0006891363539,3.067361206e-06,2.327996232e-06,0.000574297075,-4.407665003,1685.532722
1765.0,200,0.1492589828,0.0006920368002,6.28969842e-06,7.992523061e-06,0.0005732734532,-4.373729999,1686.10373
1765.0,201,0.1488480499,0.0006951458023,9.645714252e-06,1.726709198e-05,0.0005721455251,-4.350554666,1686.715722
1765.0,202,0.09845844342,0.0006977266811,1.768970087e-05,0.008057245582,0.0002379179798,-2.653623336,1713.435009
1765.0,203,0.148407569,0.0006984783564,1.318921989e-05,3.195634541e-05,0.000570902758,-4.320459651,1687.37153
1765.0,204,0.1479354154,0.0007020505369,1.68823178e-05,5.231630776e-05,0.0005695335607,-4.290856125,1688.074101
1765.0,205,0.1474293118,0.000705879574,2.075621462e-05,7.95990423e-05,0.0005680252531,-4.258248935,1688.826458
1765.0,206,0.1468868169,0.000709983937,2.478524765e-05,0.0001146871126,0.0005663640282,-4.22457203,1689.631652
1765.0,207,0.1463053141,0.0007143834231,2.897542286e-05,0.0001588244716,0.0005645349315,-4.18891407,1690.49268
1765.0,208,0.09439471162,0.0007176462023,6.595639183e-06,0.008196621931,0.0002251305801,-2.524006547,1713.390452
1765.0,209,0.1456819985,0.0007190992531,3.331105538e-05,0.0002132415878,0.0005625218272,-4.151759468,1691.412369
1765.0,210,0.1450138635,0.0007241541735,3.778529886e-05,0.0002793496988,0.0005603073945,-4.112909285,1692.393221
1765.0,211,0.1442976865,0.0007295725665,4.238088145e-05,0.0003586396941,0.0005578731458,-4.072548999,1693.4372
1765.0,212,0.143530013,0.0007353805677,4.708011745e-05,0.0004527291017,0.000555199445,-4.030712342,1694.545451
1765.0,213,0.0900387783,0.0007389980312,-5.298101825e-06,0.008204891683,0.0002105673543,-2.37487951,1713.335309
1765.0,214,0.1427071401,0.0007416061916,5.185812822e-05,0.0005633247225,0.000552265589,-3.987562865,1695.717943
1765.0,215,0.1418250987,0.0007482794673,5.668562832e-05,0.0006922214216,0.0005490498859,-3.943251071,1696.953027
1765.0,216,0.1408796344,0.000755432583,6.152610406e-05,0.0008412707293,0.0005455297803,-3.897990188,1698.246909
1765.0,217,0.08536963278,0.0007618851576,-1.768697865e-05,0.008054442225,0.0001938093929,-2.217625689,1713.267334
1765.0,218,0.1398661868,0.0007631000416,6.633612612e-05,0.001012352697,0.0005416820376,-3.852012904,1699.593051
1765.0,219,0.1387798675,0.0007713188267,7.106393796e-05,0.00120733001,0.0005374829072,-3.805583436,1700.981538
1765.0,220,0.1376154367,0.0007801285813,7.564898658e-05,0.001427993486,0.0005329083406,-3.758973009,1702.398491
1765.0,221,0.08036475362,0.0007864179765,-3.047082699e-05,0.007742833223,0.0001743592286,-2.060031396,1713.182439
1765.0,222,0.1363672778,0.0007895717989,8.00209756e-05,0.00167598975,0.0005279342288,-3.712438986,1703.825615
1765.0,223,0.1350293704,0.0007996940285,8.409884922e-05,0.001952734674,0.0005225365665,-3.666196779,1705.240091
1765.0,224,0.1335952611,0.0008105440943,8.779065648e-05,0.002259304633,0.000516691633,-3.620368678,1706.614973
1765.0,225,0.075,0.0008127148211,-4.27256124e-05,0.007256481335,0.0001516588691,-1.89043513,1713.07468
1765.0,226,0.1320580326,0.000822174331,9.099277993e-05,0.002596312462,0.0005103759661,-3.574950637,1707.920334
1765.0,227,0.1304102701,0.0008346408368,9.359034061e-05,0.002963754481,0.000503566212,-3.529736162,1709.125308
1765.0,228,0.06963524638,0.0008390116656,-5.326496106e-05,0.006640308671,0.0001269456018,-1.733281314,1712.945764
1765.0,229,0.1286440257,0.0008480037432,9.545627455e-05,0.003360846572,0.0004962386352,-3.484306846,1710.201016
1765.0,230,0.1267507799,0.0008623275058,9.645398802e-05,0.003785821578,0.0004883682138,-3.43794352,1711.124103
1765.0,231,0.06463036722,0.0008635444845,-6.107466087e-05,0.005977447332,0.0001020057369,-1.593186291,1712.801795
1765.0,232,0.1247214008,0.0008776812147,9.643567534e-05,0.004235736026,0.0004799270973,-3.389707684,1711.88026
1765.0,233,0.0599612217,0.0008864316109,-6.646291861e-05,0.005304213202,7.707633177e-05,-1.47324366,1712.641789
1765.0,234,0.1225460998,0.0008941389277,9.524944461e-05,0.004706217528,0.0004708822458,-3.338333867,1712.466831
1765.0,235,0.05560528838,0.0009077834398,-6.964829594e-05,0.00464977928,5.238832903e-05,-1.369054603,1712.465054
