r,z,u_r,u_z,u_swirl,p,T
0.0,0.0,-9.020025421e-07,1.948189926e-07,-8.965031303e-05,0.0,1700.290581
0.0,0.0003576502415,-9.528182223e-07,3.768844174e-07,-8.920471445e-05,-0.01438649457,1700.702379
0.0,0.000741017226,-2.169359707e-06,7.489976868e-07,-8.825106482e-05,-0.04180852839,1701.278325
0.0,0.003113183073,-2.944043008e-05,2.423072071e-06,-8.241497736e-05,-0.1879539437,1704.032613
0.0,0.002570688198,-2.093229635e-05,2.119054511e-06,-8.374006118e-05,-0.1574233484,1703.477055
0.0,0.002064584567,-1.410089938e-05,1.797066161e-06,-8.498138424e-05,-0.127328538,1702.927733
0.0,0.001592431009,-8.777732333e-06,1.459953117e-06,-8.614388086e-05,-0.09792800749,1702.381603
0.0,0.001151950109,-4.92035439e-06,1.110176499e-06,-8.723226602e-05,-0.06881005506,1701.834157
0.0,0.1408796344,0.0006050410051,7.236666319e-06,8.867485181e-05,0.3098102678,1700.206131
0.0,0.1418250987,0.0004985069178,6.684716332e-06,8.906813918e-05,0.2632703508,1698.69696
0.0,0.1427071401,0.0004061655981,6.129337549e-06,8.942427377e-05,0.2164614433,1697.265083
0.0,0.1350293704,0.001391060799,9.680361876e-06,8.603226783e-05,0.5178844276,1708.658644
0.0,0.1363672778,0.001196780132,9.270590543e-06,8.666300796e-05,0.4818816832,1706.88985
0.0,0.1450138635,0.0002020074776,4.489625468e-06,9.029969023e-05,0.07860969829,1693.440104
0.0,0.1456819985,0.000154327834,3.963257632e-06,9.053627143e-05,0.03448520281,1692.317205
0.0,0.1463053141,0.0001150357254,3.451555461e-06,9.074934865e-05,-0.008242539993,1691.265786
0.0,0.1468868169,8.312615668e-05,2.955267104e-06,9.094112202e-05,-0.04973681064,1690.282404
0.0,0.1474293118,5.774585096e-05,2.477332495e-06,9.111361981e-05,-0.08929815044,1689.363426
0.0,0.1479354154,3.7975615e-05,2.016015404e-06,9.126870472e-05,-0.1280058829,1688.505155
0.0,0.148407569,2.324538716e-05,1.576908581e-06,9.140807937e-05,-0.1634534727,1687.703927
0.0,0.1488480499,1.255676034e-05,1.152644195e-06,9.15332941e-05,-0.1997748743,1686.95617
0.0,0.1492589828,5.865959289e-06,7.532365118e-07,9.164574726e-05,-0.2286464341,1686.258449
0.0,0.1496423498,1.621100142e-06,3.663027005e-07,9.17466671e-05,-0.266820153,1685.607487
0.0,0.15,-3.720199574e-07,1.744418335e-07,9.17928174e-05,-0.2943060998,1685.11545
0.0,0.004318001515,-5.197224778e-05,2.963212894e-06,-7.94926389e-05,-0.2500822601,1705.170481
0.0,0.004986136477,-6.622450884e-05,3.191249787e-06,-7.788435725e-05,-0.2814200974,1705.755527
0.0,0.003694685893,-3.974547997e-05,2.705732635e-06,-8.100096891e-05,-0.2188851566,1704.596563
0.0,0.143530013,0.0003267751892,5.575709684e-06,8.974633447e-05,0.1698524062,1695.912032
0.0,0.1442976865,0.0002591140814,5.027928544e-06,9.003722925e-05,0.1237851913,1694.637557
0.0,0.1286440257,0.002362685774,1.062335218e-05,8.287668169e-05,0.6126940768,1715.416244
0.0,0.1267507799,0.002649378334,1.060861142e-05,8.190577462e-05,0.6213608183,1716.869666
0.0,0.1247214008,0.002948808775,1.045140848e-05,8.085041461e-05,0.6234188384,1718.169778
0.0,0.1304102701,0.00209184289,1.051645202e-05,8.376955103e-05,0.5975128719,1713.836507
0.0,0.1376154367,0.001021852087,8.805852415e-06,8.723886764e-05,0.4423327266,1705.143155
0.0,0.1335952611,0.001605110711,1.002504273e-05,8.534263728e-05,0.549655052,1710.425474
0.0,0.1320580326,0.001838894897,1.030935009e-05,8.458989878e-05,0.5764085058,1712.161957
0.0,0.1387798675,0.0008655739253,8.30511131e-06,8.776368995e-05,0.3999698683,1703.437884
0.0,0.1398661868,0.0007269994673,7.779210855e-06,8.824116852e-05,0.3555870324,1701.788721
0.0,0.075,0.003712990159,-1.02620168e-05,4.427525361e-05,0.1651171262,1722.307364
0.0,0.08036475362,0.004212289123,-8.441937211e-06,4.988947662e-05,0.234349187,1722.486133
0.0,0.01794196741,-0.000354167713,1.684286332e-06,-4.845875639e-05,-0.5791951333,1713.650725
0.0,0.01958972992,-0.0003703588835,1.040691123e-06,-4.495236379e-05,-0.5868584328,1714.343294
0.0,0.02135597434,-0.0003786027195,2.962174158e-07,-4.1250919e-05,-0.5891483855,1715.028083
0.0,0.02324922009,-0.0003761061971,-5.515561933e-07,-3.734803919e-05,-0.5860445243,1715.700754
0.0,0.01640473889,-0.0003325171502,2.233620703e-06,-5.177686027e-05,-0.5673627634,1712.954394
0.0,0.04091404404,0.0002773284543,-8.488180638e-06,-4.036516694e-06,-0.3852099971,1719.716487
0.0,0.03783581952,8.054295938e-05,-7.271124894e-06,-9.445127514e-06,-0.4346190895,1719.240563
0.0,0.03496408621,-7.239112909e-05,-6.034271163e-06,-1.464083167e-05,-0.4769634108,1718.728245
0.0,0.02527859915,-0.0003597874484,-1.494458835e-06,-3.323788513e-05,-0.5772900702,1716.356783
0.0,0.02745390016,-0.0003259456636,-2.527130761e-06,-2.891537705e-05,-0.5624108703,1716.991635
0.0,0.0297856156,-0.0002701054757,-3.638084784e-06,-2.437647275e-05,-0.5408314552,1717.600981
0.0,0.04421360745,0.000523477631,-9.641085157e-06,1.575603845e-06,-0.3295381205,1720.155638
0.0,0.0322849924,-0.0001873813748,-4.814446356e-06,-1.961853857e-05,-0.5124992548,1718.180927
0.0,0.1225460998,0.003256777543,1.013641523e-05,7.970287102e-05,0.6193352892,1719.297165
0.0,0.01497062961,-0.0003072056637,2.689187415e-06,-5.491369042e-05,-0.5519965997,1712.257912
0.0,0.0136327222,-0.0002797309776,3.054152252e-06,-5.787641249e-05,-0.5331607998,1711.564425
0.0,0.01238456332,-0.0002513537212,3.333213013e-06,-6.067226695e-05,-0.5115013652,1710.876605
0.0,0.01122013251,-0.0002229962036,3.532721694e-06,-6.330850521e-05,-0.4873677144,1710.196646
0.0,0.0101338132,-0.0001953983757,3.658106772e-06,-6.579233875e-05,-0.4612451619,1709.526296
0.0,0.009120365561,-0.0001690858866,3.715519658e-06,-6.813089642e-05,-0.4334977221,1708.866882
0.0,0.008174901275,-0.0001444489612,3.711107238e-06,-7.033118958e-05,-0.4044542729,1708.219351
0.0,0.007292859931,-0.0001217343514,3.650475273e-06,-7.240008335e-05,-0.3744980837,1707.584305
0.0,0.006469987038,-0.0001010828006,3.539905407e-06,-7.434427274e-05,-0.3438439835,1706.962031
0.0,0.005702313501,-8.257818618e-05,3.385230888e-06,-7.617026357e-05,-0.3127199879,1706.352529
0.0,0.04775042506,0.0008240349823,-1.067639598e-05,7.376329784e-06,-0.2675188496,1720.558569
0.0,0.05154155658,0.001183050822,-1.153294544e-05,1.334387053e-05,-0.2007336925,1720.926602
0.0,0.05560528838,0.001600710524,-1.213601903e-05,1.944805299e-05,-0.1305348865,1721.261573
0.0,0.0599612217,0.002074783903,-1.239914102e-05,2.564890381e-05,-0.057116704,1721.565529
0.0,0.06463036722,0.002596989712,-1.22351384e-05,3.18955916e-05,0.01688353278,1721.840391
0.0,0.06963524638,0.003151344253,-1.154900957e-05,3.81262929e-05,0.09131913811,1722.087553
0.0,0.1202143844,0.003567807598,9.641185707e-06,7.845353603e-05,0.6095336818,1720.242286
